state_name,district_name,cattle,buffalo,bovines_total,species_richness,avg_herd_per_record,bov_norm,herd_norm,rich_norm,priority_score,rank,cluster,segment
Kerala,Kozhikode,94248,3915,98163,7,98163,0.033873699157203604,0.033873699157203604,0.625,0.09298632924148324,599,1,Segment_3
Kerala,Kannur,91687,2446,94133,7,94133,0.03248004708676573,0.03248004708676573,0.625,0.09173204237808916,600,1,Segment_3
Puducherry,Pondicherry,52570,439,53009,8,53009,0.018258571219597723,0.018258571219597723,0.75,0.09143271409763797,601,2,Segment_2
Assam,West Karbi Anglong,119599,8827,128426,6,128426,0.044339230821635704,0.044339230821635704,0.5,0.08990530773947214,602,1,Segment_3
Telangana,MEDCHAL MALKAJGIRI,27068,59895,86963,7,86963,0.030000522187252198,0.030000522187252198,0.625,0.08950046996852698,603,1,Segment_3
Tripura,South Tripura,125692,178,125870,6,125870,0.04345531650599322,0.04345531650599322,0.5,0.08910978485539389,604,1,Segment_3
Kerala,Alappuzha,79370,5726,85096,7,85096,0.029354877419136192,0.029354877419136192,0.625,0.08891938967722257,605,1,Segment_3
Meghalaya,West Khasi Hills,78453,3779,82232,7,82232,0.028364450736820045,0.028364450736820045,0.625,0.08802800566313804,606,1,Segment_3
Manipur,Imphal East,40644,481,41125,8,41125,0.014148853798981422,0.014148853798981422,0.75,0.08773396841908329,607,2,Segment_2
Karnataka,Kodagu,71684,5236,76920,7,76920,0.026527458231071662,0.026527458231071662,0.625,0.08637471240796449,608,1,Segment_3
Jammu And Kashmir,Shopian,69552,2445,71997,7,71997,0.02482498946115463,0.02482498946115463,0.625,0.08484249051503917,609,1,Segment_3
Arunachal Pradesh,Lohit,66448,1466,67914,7,67914,0.02341300896398395,0.02341300896398395,0.625,0.08357170806758556,610,1,Segment_3
Tripura,Unakoti,61690,3608,65298,7,65298,0.022508345486002442,0.022508345486002442,0.625,0.08275751093740219,611,1,Segment_3
Meghalaya,South West Garo Hills,99024,1187,100211,6,100211,0.034581937231709006,0.034581937231709006,0.5,0.0811237435085381,612,1,Segment_3
Puducherry,Karaikal,18355,462,18817,8,18817,0.006434315241331778,0.006434315241331778,0.75,0.08079088371719861,613,2,Segment_2
Meghalaya,Ri Bhoi,54562,4259,58821,7,58821,0.02026847341150465,0.02026847341150465,0.625,0.08074162607035418,614,1,Segment_3
Nagaland,Peren,9018,9008,18026,8,18026,0.006160772117828959,0.006160772117828959,0.75,0.08054469490604607,615,2,Segment_2
Gujarat,DANG,74901,23235,98136,6,98136,0.033864362034151045,0.033864362034151045,0.5,0.08047792583073594,616,1,Segment_3
Odisha,Boudh,129631,6730,136361,5,136361,0.047083307540971814,0.047083307540971814,0.375,0.07987497678687464,617,1,Segment_3
Tripura,Dhalai,90679,958,91637,6,91637,0.03161688193346227,0.03161688193346227,0.5,0.07845519374011604,618,1,Segment_3
Odisha,Deogarh,128338,1571,129909,5,129909,0.04485208095078195,0.04485208095078195,0.375,0.07786687285570376,619,1,Segment_3
Assam,Soraideu,88609,916,89525,6,89525,0.030886511419128584,0.030886511419128584,0.5,0.07779786027721572,620,1,Segment_3
Jammu And Kashmir,Kargil,48362,0,48362,7,48362,0.016651548596440205,0.016651548596440205,0.625,0.07748639373679618,621,1,Segment_3
Sikkim,East District,46864,87,46951,7,46951,0.01616359746210079,0.01616359746210079,0.625,0.07704723771589071,622,1,Segment_3
Manipur,Senapati,31828,12490,44318,7,44318,0.015253055054789891,0.015253055054789891,0.625,0.0762277495493109,623,1,Segment_3
Mizoram,SERCHHIP,2878,173,3051,8,3051,0.0009821270173805358,0.0009821270173805358,0.75,0.0758839143156425,624,2,Segment_2
Manipur,Bishnupur,40228,926,41154,7,41154,0.014158882560778617,0.014158882560778617,0.625,0.07524299430470076,625,1,Segment_3
Goa,North Goa,26956,12589,39545,7,39545,0.01360245919072042,0.01360245919072042,0.625,0.07474221327164837,626,1,Segment_3
Meghalaya,East Khasi Hills,77909,779,78688,6,78688,0.02713886688132828,0.02713886688132828,0.5,0.07442498019319546,627,1,Segment_3
Jammu And Kashmir,Leh Ladakh,35839,0,35839,7,35839,0.012320852596913285,0.012320852596913285,0.625,0.07358876733722196,628,1,Segment_3
Meghalaya,South West Khasi Hills,32732,1920,34652,7,34652,0.011910365001972898,0.011910365001972898,0.625,0.07321932850177561,629,1,Segment_3
Meghalaya,South Garo Hills,74686,3,74689,6,74689,0.025755935211432237,0.025755935211432237,0.5,0.07318034169028902,630,1,Segment_3
Manipur,Churachandpur,23480,7259,30739,7,30739,0.010557173798096125,0.010557173798096125,0.625,0.07200145641828651,631,1,Segment_3
Arunachal Pradesh,Changlang,26569,849,27418,7,27418,0.009408707662631069,0.009408707662631069,0.625,0.07096783689636796,632,1,Segment_3
Manipur,Imphal West,26517,569,27086,7,27086,0.009293895631021796,0.009293895631021796,0.625,0.07086450606791961,633,1,Segment_3
Manipur,Thoubal,25982,492,26474,7,26474,0.009082254175163736,0.009082254175163736,0.625,0.07067402875764736,634,1,Segment_3
Nagaland,Dimapur,20255,3735,23990,7,23990,0.008223238854328085,0.008223238854328085,0.625,0.06990091496889528,635,1,Segment_3
Himachal Pradesh,Kinnaur,22495,0,22495,7,22495,0.007706238892714035,0.007706238892714035,0.625,0.06943561500344263,636,1,Segment_3
Arunachal Pradesh,Tawang,17362,2,17364,7,17364,0.0059318396933550465,0.0059318396933550465,0.625,0.06783865572401954,637,1,Segment_3
Odisha,Jharsuguda,95638,1524,97162,5,97162,0.033527533965514195,0.033527533965514195,0.375,0.06767478056896278,638,1,Segment_3
Manipur,Chandel,14843,1591,16434,7,16434,0.005610227677100153,0.005610227677100153,0.625,0.06754920490939013,639,1,Segment_3
Arunachal Pradesh,West Kameng,15215,11,15226,7,15226,0.005192477875341108,0.005192477875341108,0.625,0.067173230087807,640,1,Segment_3
Manipur,Tamenglong,10140,3273,13413,7,13413,0.0045655073533302235,0.0045655073533302235,0.625,0.0666089566179972,641,1,Segment_3
Himachal Pradesh,Lahul And Spiti,11678,0,11678,7,11678,0.003965510742360072,0.003965510742360072,0.625,0.06606895966812407,642,1,Segment_3
Mizoram,CHAMPHAI,8884,789,9673,7,9673,0.0032721429008643063,0.0032721429008643063,0.625,0.06544492861077787,643,1,Segment_3
Tripura,West Tripura,89499,263,89762,5,89762,0.030968470610367733,0.030968470610367733,0.375,0.06537162354933096,644,1,Segment_3
West Bengal,KALIMPONG,48915,129,49044,6,49044,0.016887397408360462,0.016887397408360462,0.5,0.06519865766752442,645,1,Segment_3
Goa,South Goa,33291,14618,47909,6,47909,0.016494892420780564,0.016494892420780564,0.5,0.06484540317870251,646,1,Segment_3
Mizoram,KOLASIB,6663,530,7193,7,7193,0.002414510857517923,0.002414510857517923,0.625,0.06467305977176613,647,1,Segment_3
Sikkim,West District,42639,857,43496,6,43496,0.014968791530745243,0.014968791530745243,0.5,0.06347191237767072,648,1,Segment_3
Arunachal Pradesh,Lower Subansiri,38175,76,38251,6,38251,0.013154968922942106,0.013154968922942106,0.5,0.0618394720306479,649,1,Segment_3
Jammu And Kashmir,Srinagar,37395,131,37526,6,37526,0.012904249878012215,0.012904249878012215,0.5,0.061613824890211,650,1,Segment_3
Meghalaya,North Garo Hills,72675,20,72695,5,72695,0.025066371383031957,0.025066371383031957,0.375,0.06005973424472877,651,1,Segment_3
Tripura,Khowai,67060,87,67147,5,67147,0.02314776550541674,0.02314776550541674,0.375,0.05833298895487507,652,1,Segment_3
Chandigarh,Chandigarh,13440,12177,25617,6,25617,0.00878588697308799,0.00878588697308799,0.5,0.057907298275779194,653,1,Segment_3
Arunachal Pradesh,East Kameng,24749,64,24813,6,24813,0.00850784819774505,0.00850784819774505,0.5,0.057657063377970545,654,1,Segment_3
Manipur,Ukhrul,10810,9149,19959,6,19959,0.006829240964517895,0.006829240964517895,0.5,0.05614631686806611,655,1,Segment_3
Meghalaya,West Jaintia Hills,57622,1706,59328,5,59328,0.020443803833269415,0.020443803833269415,0.375,0.055899423449942476,656,1,Segment_3
Sikkim,North District,11918,49,11967,6,11967,0.004065452540959711,0.004065452540959711,0.5,0.05365890728686374,657,1,Segment_3
Arunachal Pradesh,West Siang,11568,0,11568,6,11568,0.003927470611405192,0.003927470611405192,0.5,0.05353472355026467,658,1,Segment_3
Mizoram,AIZAWL,10435,58,10493,6,10493,0.0035557147861643205,0.0035557147861643205,0.5,0.05320014330754789,659,1,Segment_3
Nagaland,Kohima,7849,320,8169,6,8169,0.002752030564899403,0.002752030564899403,0.5,0.052476827508409464,660,1,Segment_3
Sikkim,South District,46589,151,46740,5,46740,0.016090629574541885,0.016090629574541885,0.375,0.0519815666170877,661,1,Segment_3
Mizoram,LAWNGTLAI,5785,126,5911,6,5911,0.0019711704222074135,0.0019711704222074135,0.5,0.051774053379986675,662,1,Segment_3
Mizoram,MAMIT,2813,11,2824,6,2824,0.0009036260198645563,0.0009036260198645563,0.5,0.050813263417878105,663,1,Segment_3
West Bengal,Kolkata,1003,459,1462,6,1462,0.0004326200347686797,0.0004326200347686797,0.5,0.05038935803129181,664,1,Segment_3
Dadra And Nagar Haveli,Dadra And Nagar Haveli,39736,997,40733,5,40733,0.014013292605033123,0.014013292605033123,0.375,0.05011196334452982,665,1,Segment_3
Arunachal Pradesh,East Siang,35946,272,36218,5,36218,0.012451918139021462,0.012451918139021462,0.375,0.04870672632511932,666,1,Segment_3
Arunachal Pradesh,Papum Pare,28890,1631,30521,5,30521,0.010481785174930999,0.010481785174930999,0.375,0.046933606657437905,667,1,Segment_3
Andaman And Nicobar Islands,South Andamans,18716,1034,19750,5,19750,0.006756964715703623,0.006756964715703623,0.375,0.04358126824413327,668,1,Segment_3
Andaman And Nicobar Islands,North And Middle Andaman,15718,2617,18335,5,18335,0.0062676303038749406,0.0062676303038749406,0.375,0.043140867273487454,669,1,Segment_3
Meghalaya,East Jaintia Hills,55614,1124,56738,4,56738,0.01954813165896815,0.01954813165896815,0.25,0.04259331849307134,670,1,Segment_3
Arunachal Pradesh,Upper Subansiri,15813,580,16393,5,16393,0.005596049082835152,0.005596049082835152,0.375,0.042536444174551644,671,1,Segment_3
Nagaland,Mon,9782,1050,10832,5,10832,0.003672947553379814,0.003672947553379814,0.375,0.04080565279804184,672,1,Segment_3
Nagaland,Zunheboto,9996,9,10005,5,10005,0.0033869549324735803,0.0033869549324735803,0.375,0.04054825943922623,673,1,Segment_3
Mizoram,LUNGLEI,5663,25,5688,5,5688,0.001894052702180702,0.001894052702180702,0.375,0.039204647431962635,674,1,Segment_3
Nagaland,Phek,2764,1333,4097,5,4097,0.001343854080824212,0.001343854080824212,0.375,0.0387094686727418,675,1,Segment_3
Mizoram,SIAHA,2580,397,2977,5,2977,0.0009565363838290711,0.0009565363838290711,0.375,0.03836088274544617,676,1,Segment_3
Nagaland,Wokha,2299,57,2356,5,2356,0.0007417825536201583,0.0007417825536201583,0.375,0.03816760429825815,677,1,Segment_3
Puducherry,Yanam,763,1494,2257,5,2257,0.0007075464357607663,0.0007075464357607663,0.375,0.038136791792184696,678,1,Segment_3
Nagaland,Mokokchung,2081,73,2154,5,2154,0.0006719270404121061,0.0006719270404121061,0.375,0.0381047343363709,679,1,Segment_3
Daman And Diu,Daman,841,374,1215,5,1215,0.0003472026498063585,0.0003472026498063585,0.375,0.03781248238482573,680,1,Segment_3
Meghalaya,East Garo Hills,77272,0,77272,3,77272,0.02664918665012728,0.02664918665012728,0.125,0.036484267985114546,681,1,Segment_3
Arunachal Pradesh,Lower Dibang Valley,14524,1367,15891,4,15891,0.005422447757931973,0.005422447757931973,0.25,0.029880202982138778,682,1,Segment_3
Arunachal Pradesh,Kra Daadi,9503,0,9503,4,9503,0.003213353607570401,0.003213353607570401,0.25,0.027892018246813362,683,1,Segment_3
Arunachal Pradesh,NAMSAI,8344,61,8405,4,8405,0.002833643936766236,0.002833643936766236,0.25,0.027550279543089612,684,1,Segment_3
Arunachal Pradesh,Upper Siang,7220,0,7220,4,7220,0.0024238479805704844,0.0024238479805704844,0.25,0.027181463182513438,685,1,Segment_3
Nagaland,Tuensang,4578,46,4624,4,4624,0.0015261008900353183,0.0015261008900353183,0.25,0.02637349080103179,686,1,Segment_3
Arunachal Pradesh,Tirap,2143,0,2143,4,2143,0.000668123027316618,0.000668123027316618,0.25,0.025601310724584957,687,1,Segment_3
Andaman And Nicobar Islands,Nicobars,2004,49,2053,4,2053,0.00063699928380808,0.00063699928380808,0.25,0.02557329935542727,688,1,Segment_3
Arunachal Pradesh,Kurung Kumey,1637,0,1637,4,1637,0.0004931384249241705,0.0004931384249241705,0.25,0.025443824582431756,689,1,Segment_3
Nagaland,Kiphire,1430,23,1453,4,1453,0.0004295076604178259,0.0004295076604178259,0.25,0.025386556894376043,690,1,Segment_3
Arunachal Pradesh,Dibang Valley,211,0,211,4,211,0.0,0.0,0.25,0.025,691,1,Segment_3
Arunachal Pradesh,SIANG,10742,0,10742,3,10742,0.0036418238098712757,0.0036418238098712757,0.125,0.01577764142888415,692,1,Segment_3
Nagaland,Longleng,8244,0,8244,3,8244,0.002777967017823185,0.002777967017823185,0.125,0.015000170316040867,693,1,Segment_3
Arunachal Pradesh,Longding,2802,0,2802,3,2802,0.0008960179936735804,0.0008960179936735804,0.125,0.013306416194306224,694,1,Segment_3
Lakshadweep,Lakshadweep District,2493,16,2509,3,2509,0.000794692917584673,0.000794692917584673,0.125,0.013215223625826207,695,1,Segment_3
Arunachal Pradesh,Anjaw,1360,0,1360,3,1360,0.0003973464587923365,0.0003973464587923365,0.125,0.012857611812913103,696,1,Segment_3
Daman And Diu,Diu,999,0,999,3,999,0.000272505665385867,0.000272505665385867,0.125,0.012745255098847282,697,1,Segment_3
Puducherry,Mahe,296,0,296,2,296,2.9394646646952656e-05,2.9394646646952656e-05,0.0,2.645518198225739e-05,698,1,Segment_3
